condition,clockArm,seed,N,clockImpaired,selectorHash,traceHash,kernelStateHash,nativeScheduleHash,scheduleHash,logicalHash,selectorAdmissible,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,affectedCount,changedSlotCount,candidateProper,actualSubsetUnion,barrierClosed,motionAuthorized,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,dataStateSlotExact,kernelControlAttempts,physicalControlAttempts,kernelControlBytes,physicalControlBytes,kernelControlAirtime,physicalControlAirtime,kernelRecipientAttempts,physicalRecipientAttempts,kernelRecipientSuccess,physicalRecipientSuccess,kernelRecipientErasure,physicalRecipientErasure,prepareMapped,quietMapped,claimMapped,proofMapped,responseMapped,commitMapped,revokeMapped,kernelPrepareAttempts,kernelQuietAttempts,kernelClaimAttempts,kernelProofAttempts,kernelResponseAttempts,kernelCommitAttempts,kernelRevokeAttempts,piggybackRevoke,maxControlPacketBytes,nativeDataAttempts,physicalDataAttempts,dataRecipientAttempts,dataRecipientSuccess,dataRecipientCollision,dataRecipientPartitionExact,kernelCollisionFrames,physicalCollisionAttempts,physicalCollisionFrames,clockTimingConflictFree,clockEquationResidual,clockMinIntergroupGap,clockMaxIntragroupSkew,nativeControlAttempts,physicalFrameDuration,horizonSec,attemptBoundRatio,byteBoundRatio,futureRandomReads,receiverTruthReads
prepare-blackout,zero-clock,16092020,20,0,6228252,9609148502,142539854,1440025856,4085238175,2420184023,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,0,1,16,16,544,544,0.017408,0.017408,304,304,296,296,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1,44,1088,1088,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,16,0.364299076283051,21.9579445769831,0.2,0.151785714285714,0,0
prepare-blackout,affine-clock,16092020,20,1,6228252,9609148502,142539854,1440025856,4102502574,2420184023,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,0,1,16,16,544,544,0.017408,0.017408,304,304,296,296,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1,44,1088,1088,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00275777336897853,0.0017336919299531,16,0.364299076283051,21.9579445769831,0.2,0.151785714285714,0,0
quiescent-blackout,zero-clock,16092020,20,0,6228252,9609008102,143010549,1401052718,3903045909,2242752255,1,1,1,1,3,1,1,1,0,0,0,0,0,3,1,0,1,24,24,736,736,0.023552,0.023552,456,456,448,448,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,44,1032,1032,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,24,0.364299076283051,21.9579445769831,0.3,0.205357142857143,0,0
quiescent-blackout,affine-clock,16092020,20,1,6228252,9609008102,143010549,1401052718,3940544024,2242752255,1,1,1,1,3,1,1,1,0,0,0,0,0,3,1,0,1,24,24,736,736,0.023552,0.023552,456,456,448,448,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,44,1032,1032,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00275777336897853,0.0017336919299531,24,0.364299076283051,21.9579445769831,0.3,0.205357142857143,0,0
response-blackout,zero-clock,16092020,20,0,6228252,9057249019,144282667,1400729166,4045113863,2250510146,1,1,1,1,3,1,1,1,1,1,0,0,0,3,0,0,1,53,53,2772,2772,0.088704,0.088704,1007,1007,1007,1007,0,0,1,2,30,0,20,0,0,1,2,30,0,20,0,0,1,72,1032,1032,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,53,0.364299076283051,21.9579445769831,0.6625,0.7734375,0,0
response-blackout,affine-clock,16092020,20,1,6228252,9057249019,144282667,1400729166,4083008599,2250510146,1,1,1,1,3,1,1,1,1,1,0,0,0,3,0,0,1,53,53,2772,2772,0.088704,0.088704,1007,1007,1007,1007,0,0,1,2,30,0,20,0,0,1,2,30,0,20,0,0,1,72,1032,1032,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00275777336897853,0.0017336919299531,53,0.364299076283051,21.9579445769831,0.6625,0.7734375,0,0
commit-blackout,zero-clock,16092020,20,0,6228252,9608932892,144240676,1436312371,4211983506,2410395400,1,1,1,1,3,1,1,1,1,1,1,0,1,2,0,1,1,14,14,528,528,0.016896,0.016896,266,266,254,254,12,12,1,2,3,0,2,6,0,1,2,3,0,2,6,0,1,72,1085,1085,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,14,0.364299076283051,21.9579445769831,0.175,0.147321428571429,0,0
commit-blackout,affine-clock,16092020,20,1,6228252,9608932892,144240676,1436312371,4243136164,2410395400,1,1,1,1,3,1,1,1,1,1,1,0,1,2,0,1,1,14,14,528,528,0.016896,0.016896,266,266,254,254,12,12,1,2,3,0,2,6,0,1,2,3,0,2,6,0,1,72,1085,1085,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00142884576291991,0.0017336919299531,14,0.364299076283051,21.9579445769831,0.175,0.147321428571429,0,0
incomplete-union,zero-clock,16092020,20,0,6228252,9609890072,144389054,1605067051,4730795142,2603935695,1,1,1,1,3,1,1,0,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,171,171,171,171,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,1191,1191,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00290011600463913,0,9,0.364299076283051,21.9579445769831,0.1125,0.108258928571429,0,0
incomplete-union,affine-clock,16092020,20,1,6228252,9609890072,144389054,1605067051,4741341968,2603935695,1,1,1,1,3,1,1,0,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,171,171,171,171,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,1191,1191,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00142884576291991,0.0017336919299531,9,0.364299076283051,21.9579445769831,0.1125,0.108258928571429,0,0
nominal-zero,zero-clock,16092021,20,0,6262216,9606031332,147771797,1597966703,4736237537,2597728153,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,228,228,228,228,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,1188,1188,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,12,0.364299076283051,21.9579445769831,0.111111111111111,0.107351712614871,0,0
nominal-zero,affine-clock,16092021,20,1,6262216,9606031332,147771797,1597966703,4770081359,2597728153,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,228,228,228,228,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,1188,1188,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00230279301428737,0.00148664638186702,12,0.364299076283051,21.9579445769831,0.111111111111111,0.107351712614871,0,0
iid20,zero-clock,16092021,20,0,6262216,90864795963,148197768,1591508423,4706392096,2591401045,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,14,14,586,586,0.018752,0.018752,266,266,205,205,61,61,2,4,4,0,3,1,0,2,4,4,0,3,1,0,1,72,1185,1185,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,14,0.364299076283051,21.9579445769831,0.12962962962963,0.122389306599833,0,0
iid20,affine-clock,16092021,20,1,6262216,90864795963,148197768,1591508423,4707294910,2591401045,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,14,14,586,586,0.018752,0.018752,266,266,205,205,61,61,2,4,4,0,3,1,0,2,4,4,0,3,1,0,1,72,1185,1185,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00230279301428737,0.00148664638186702,14,0.364299076283051,21.9579445769831,0.12962962962963,0.122389306599833,0,0
prepare-blackout,zero-clock,16092021,20,0,6262216,9605858202,146176831,1400874751,3900990714,2242812059,1,2,2,2,4,2,1,1,0,0,0,0,0,3,1,0,1,24,24,768,768,0.024576,0.024576,456,456,448,448,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,48,1032,1032,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,24,0.364299076283051,21.9579445769831,0.222222222222222,0.160401002506266,0,0
prepare-blackout,affine-clock,16092021,20,1,6262216,9605858202,146176831,1400874751,3947853373,2242812059,1,2,2,2,4,2,1,1,0,0,0,0,0,3,1,0,1,24,24,768,768,0.024576,0.024576,456,456,448,448,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,48,1032,1032,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00242216273604312,0.00148664638186702,24,0.364299076283051,21.9579445769831,0.222222222222222,0.160401002506266,0,0
quiescent-blackout,zero-clock,16092021,20,0,6262216,9605717802,146659526,1337123840,3688037745,2149584949,1,2,2,2,4,2,1,1,0,0,0,0,0,4,1,0,1,32,32,960,960,0.03072,0.03072,608,608,600,600,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,48,976,976,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,32,0.364299076283051,21.9579445769831,0.296296296296296,0.200501253132832,0,0
quiescent-blackout,affine-clock,16092021,20,1,6262216,9605717802,146659526,1337123840,3693605213,2149584949,1,2,2,2,4,2,1,1,0,0,0,0,0,4,1,0,1,32,32,960,960,0.03072,0.03072,608,608,600,600,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,48,976,976,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00242216273604312,0.00148664638186702,32,0.364299076283051,21.9579445769831,0.296296296296296,0.200501253132832,0,0
response-blackout,zero-clock,16092021,20,0,6262216,9059033166,147842877,1336944763,3878440557,2153384028,1,2,2,2,4,2,1,1,1,1,0,0,0,4,0,0,1,74,74,3780,3780,0.12096,0.12096,1406,1406,1406,1406,0,0,1,3,40,0,30,0,0,1,3,40,0,30,0,0,1,72,976,976,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,74,0.364299076283051,21.9579445769831,0.685185185185185,0.789473684210526,0,0
response-blackout,affine-clock,16092021,20,1,6262216,9059033166,147842877,1336944763,3874330241,2153384028,1,2,2,2,4,2,1,1,1,1,0,0,0,4,0,0,1,74,74,3780,3780,0.12096,0.12096,1406,1406,1406,1406,0,0,1,3,40,0,30,0,0,1,3,40,0,30,0,0,1,72,976,976,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00242216273604312,0.00148664638186702,74,0.364299076283051,21.9579445769831,0.685185185185185,0.789473684210526,0,0
commit-blackout,zero-clock,16092021,20,0,6262216,9605442822,148608877,1400507991,3987367688,2236151236,1,2,2,2,4,2,1,1,1,1,1,0,1,3,0,1,1,17,17,654,654,0.020928,0.020928,323,323,305,305,18,18,1,3,4,0,3,6,0,1,3,4,0,3,6,0,1,72,1029,1029,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,17,0.364299076283051,21.9579445769831,0.157407407407407,0.136591478696742,0,0
commit-blackout,affine-clock,16092021,20,1,6262216,9605442822,148608877,1400507991,4018623162,2236151236,1,2,2,2,4,2,1,1,1,1,1,0,1,3,0,1,1,17,17,654,654,0.020928,0.020928,323,323,305,305,18,18,1,3,4,0,3,6,0,1,3,4,0,3,6,0,1,72,1029,1029,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00242216273604312,0.00148664638186702,17,0.364299076283051,21.9579445769831,0.157407407407407,0.136591478696742,0,0
incomplete-union,zero-clock,16092021,20,0,6262216,9606675372,147771797,1598274475,4736220097,2597603868,1,2,2,2,4,2,1,0,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,228,228,228,228,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,1188,1188,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00290011600463913,0,12,0.364299076283051,21.9579445769831,0.111111111111111,0.107351712614871,0,0
incomplete-union,affine-clock,16092021,20,1,6262216,9606675372,147771797,1598274475,4770073892,2597603868,1,2,2,2,4,2,1,0,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,228,228,228,228,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,1188,1188,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00230279301428737,0.00148664638186702,12,0.364299076283051,21.9579445769831,0.111111111111111,0.107351712614871,0,0
nominal-zero,zero-clock,16092022,20,0,6298796,9609616276,152256873,1592479546,4716868613,2591622617,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,285,285,285,285,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,1185,1185,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,15,0.364299076283051,21.9579445769831,0.110294117647059,0.106809078771696,0,0
nominal-zero,affine-clock,16092022,20,1,6298796,9609616276,152256873,1592479546,4742350750,2591622617,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,285,285,285,285,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,1185,1185,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.0019820062660898,0.0016129945197747,15,0.364299076283051,21.9579445769831,0.110294117647059,0.106809078771696,0,0
iid20,zero-clock,16092022,20,0,6298796,91119921483,151788930,1546404543,4664467461,2550439679,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,39,39,2206,2206,0.070592,0.070592,741,741,580,580,161,161,2,6,25,0,5,1,0,2,6,25,0,5,1,0,1,72,1162,1162,53,53,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,39,0.364299076283051,21.9579445769831,0.286764705882353,0.368157543391188,0,0
iid20,affine-clock,16092022,20,1,6298796,91119921483,151788930,1546404543,4681595398,2550439679,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,39,39,2206,2206,0.070592,0.070592,741,741,580,580,161,161,2,6,25,0,5,1,0,2,6,25,0,5,1,0,1,72,1162,1162,53,53,0,1,0,0,0,1,2.77555756156289e-17,0.0019820062660898,0.0016129945197747,39,0.364299076283051,21.9579445769831,0.286764705882353,0.368157543391188,0,0
prepare-blackout,zero-clock,16092022,20,0,6298796,9609443146,148824995,1337625858,3692890439,2149366373,1,3,3,3,5,3,1,1,0,0,0,0,0,4,1,0,1,32,32,992,992,0.031744,0.031744,608,608,600,600,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,52,976,976,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,32,0.364299076283051,21.9579445769831,0.235294117647059,0.165554072096128,0,0
prepare-blackout,affine-clock,16092022,20,1,6298796,9609443146,148824995,1337625858,3720097137,2149366373,1,3,3,3,5,3,1,1,0,0,0,0,0,4,1,0,1,32,32,992,992,0.031744,0.031744,608,608,600,600,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,52,976,976,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.0025459784105093,0.0016129945197747,32,0.364299076283051,21.9579445769831,0.235294117647059,0.165554072096128,0,0
quiescent-blackout,zero-clock,16092022,20,0,6298796,9609302746,149319690,1212186535,3520527827,2033295288,1,3,3,3,5,3,1,1,0,0,0,0,0,5,1,0,1,40,40,1184,1184,0.037888,0.037888,760,760,752,752,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,52,920,920,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,40,0.364299076283051,21.9579445769831,0.294117647058824,0.197596795727637,0,0
quiescent-blackout,affine-clock,16092022,20,1,6298796,9609302746,149319690,1212186535,3554506857,2033295288,1,3,3,3,5,3,1,1,0,0,0,0,0,5,1,0,1,40,40,1184,1184,0.037888,0.037888,760,760,752,752,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,52,920,920,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.0025459784105093,0.0016129945197747,40,0.364299076283051,21.9579445769831,0.294117647058824,0.197596795727637,0,0
response-blackout,zero-clock,16092022,20,0,6298796,9046627855,150509914,1212344700,3745669582,2056334963,1,3,3,3,5,3,1,1,1,1,0,0,0,5,0,0,1,95,95,4788,4788,0.153216,0.153216,1805,1805,1805,1805,0,0,1,4,50,0,40,0,0,1,4,50,0,40,0,0,1,72,920,920,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,95,0.364299076283051,21.9579445769831,0.698529411764706,0.799065420560748,0,0
response-blackout,affine-clock,16092022,20,1,6298796,9046627855,150509914,1212344700,3777785059,2056334963,1,3,3,3,5,3,1,1,1,1,0,0,0,5,0,0,1,95,95,4788,4788,0.153216,0.153216,1805,1805,1805,1805,0,0,1,4,50,0,40,0,0,1,4,50,0,40,0,0,1,72,920,920,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.0025459784105093,0.0016129945197747,95,0.364299076283051,21.9579445769831,0.698529411764706,0.799065420560748,0,0
commit-blackout,zero-clock,16092022,20,0,6298796,9608824396,151979085,1330485260,3743993445,2148092466,1,3,3,3,5,3,1,1,1,1,1,0,1,4,0,1,1,20,20,780,780,0.02496,0.02496,380,380,356,356,24,24,1,4,5,0,4,6,0,1,4,5,0,4,6,0,1,72,973,973,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,20,0.364299076283051,21.9579445769831,0.147058823529412,0.130173564753004,0,0
commit-blackout,affine-clock,16092022,20,1,6298796,9608824396,151979085,1330485260,3749946256,2148092466,1,3,3,3,5,3,1,1,1,1,1,0,1,4,0,1,1,20,20,780,780,0.02496,0.02496,380,380,356,356,24,24,1,4,5,0,4,6,0,1,4,5,0,4,6,0,1,72,973,973,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00210526144161349,0.0016129945197747,20,0.364299076283051,21.9579445769831,0.147058823529412,0.130173564753004,0,0
incomplete-union,zero-clock,16092022,20,0,6298796,9610335916,152256873,1591745747,4717551316,2591491972,1,3,3,3,5,3,1,0,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,285,285,285,285,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,1185,1185,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00290011600463913,0,15,0.364299076283051,21.9579445769831,0.110294117647059,0.106809078771696,0,0
incomplete-union,affine-clock,16092022,20,1,6298796,9610335916,152256873,1591745747,4743033453,2591491972,1,3,3,3,5,3,1,0,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,285,285,285,285,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,1185,1185,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.0019820062660898,0.0016129945197747,15,0.364299076283051,21.9579445769831,0.110294117647059,0.106809078771696,0,0
nominal-zero,zero-clock,16092023,20,0,6337999,9617213488,155747136,1585207513,4705397201,2585733787,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,342,342,342,342,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,1182,1182,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,18,0.364299076283051,21.9579445769831,0.109756097560976,0.10644802668149,0,0
nominal-zero,affine-clock,16092023,20,1,6337999,9617213488,155747136,1585207513,4718775045,2585733787,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,342,342,342,342,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,1182,1182,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00106330368194207,0.00192397331634453,18,0.364299076283051,21.9579445769831,0.109756097560976,0.10644802668149,0,0
iid20,zero-clock,16092023,20,0,6337999,90932800595,155428293,1550008624,4672966780,2554073487,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,35,35,1536,1536,0.049152,0.049152,665,665,527,527,138,138,3,11,12,0,6,3,0,3,11,12,0,6,3,0,1,72,1164,1164,52,52,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,35,0.364299076283051,21.9579445769831,0.213414634146341,0.213451917732073,0,0
iid20,affine-clock,16092023,20,1,6337999,90932800595,155428293,1550008624,4687087358,2554073487,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,35,35,1536,1536,0.049152,0.049152,665,665,527,527,138,138,3,11,12,0,6,3,0,3,11,12,0,6,3,0,1,72,1164,1164,52,52,0,1,0,0,0,1,2.77555756156289e-17,0.00106330368194207,0.00192397331634453,35,0.364299076283051,21.9579445769831,0.213414634146341,0.213451917732073,0,0
prepare-blackout,zero-clock,16092023,20,0,6337999,9617040358,152581492,1212467812,3523294415,2033339844,1,4,4,4,6,4,1,1,0,0,0,0,0,5,1,0,1,40,40,1216,1216,0.038912,0.038912,760,760,752,752,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,56,920,920,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,40,0.364299076283051,21.9579445769831,0.24390243902439,0.168982768204558,0,0
prepare-blackout,affine-clock,16092023,20,1,6337999,9617040358,152581492,1212467812,3522900883,2033339844,1,4,4,4,6,4,1,1,0,0,0,0,0,5,1,0,1,40,40,1216,1216,0.038912,0.038912,760,760,752,752,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,56,920,920,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00262607653340075,0.00192397331634453,40,0.364299076283051,21.9579445769831,0.24390243902439,0.168982768204558,0,0
quiescent-blackout,zero-clock,16092023,20,0,6337999,9616899958,153088187,1121403150,3334217393,1866452068,1,4,4,4,6,4,1,1,0,0,0,0,0,6,1,0,1,48,48,1408,1408,0.045056,0.045056,912,912,904,904,8,8,8,40,0,0,0,0,0,8,40,0,0,0,0,0,1,56,864,864,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,48,0.364299076283051,21.9579445769831,0.292682926829268,0.195664257921067,0,0
quiescent-blackout,affine-clock,16092023,20,1,6337999,9616899958,153088187,1121403150,3347040574,1866452068,1,4,4,4,6,4,1,1,0,0,0,0,0,6,1,0,1,48,48,1408,1408,0.045056,0.045056,912,912,904,904,8,8,8,40,0,0,0,0,0,8,40,0,0,0,0,0,1,56,864,864,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00262607653340075,0.00192397331634453,48,0.364299076283051,21.9579445769831,0.292682926829268,0.195664257921067,0,0
response-blackout,zero-clock,16092023,20,0,6337999,9064380497,154380924,1122551433,3654438990,1883132482,1,4,4,4,6,4,1,1,1,1,0,0,0,6,0,0,1,116,116,5796,5796,0.185472,0.185472,2204,2204,2204,2204,0,0,1,5,60,0,50,0,0,1,5,60,0,50,0,0,1,72,864,864,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,116,0.364299076283051,21.9579445769831,0.707317073170732,0.805447470817121,0,0
response-blackout,affine-clock,16092023,20,1,6337999,9064380497,154380924,1122551433,3668458734,1883132482,1,4,4,4,6,4,1,1,1,1,0,0,0,6,0,0,1,116,116,5796,5796,0.185472,0.185472,2204,2204,2204,2204,0,0,1,5,60,0,50,0,0,1,5,60,0,50,0,0,1,72,864,864,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00262607653340075,0.00192397331634453,116,0.364299076283051,21.9579445769831,0.707317073170732,0.805447470817121,0,0
commit-blackout,zero-clock,16092023,20,0,6337999,9616214638,155399873,1206406583,3550472727,2015911863,1,4,4,4,6,4,1,1,1,1,1,0,1,5,0,1,1,23,23,906,906,0.028992,0.028992,437,437,407,407,30,30,1,5,6,0,5,6,0,1,5,6,0,5,6,0,1,72,917,917,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,23,0.364299076283051,21.9579445769831,0.140243902439024,0.125903279599778,0,0
commit-blackout,affine-clock,16092023,20,1,6337999,9616214638,155399873,1206406583,3574810255,2015911863,1,4,4,4,6,4,1,1,1,1,1,0,1,5,0,1,1,23,23,906,906,0.028992,0.028992,437,437,407,407,30,30,1,5,6,0,5,6,0,1,5,6,0,5,6,0,1,72,917,917,4,4,0,1,0,0,0,1,2.77555756156289e-17,0.00150485751139584,0.00192397331634453,23,0.364299076283051,21.9579445769831,0.140243902439024,0.125903279599778,0,0
incomplete-union,zero-clock,16092023,20,0,6337999,9618008728,155747136,1584772713,4705645528,2585596782,1,4,4,4,6,4,1,0,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,342,342,342,342,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,1182,1182,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00290011600463913,0,18,0.364299076283051,21.9579445769831,0.109756097560976,0.10644802668149,0,0
incomplete-union,affine-clock,16092023,20,1,6337999,9618008728,155747136,1584772713,4719023372,2585596782,1,4,4,4,6,4,1,0,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,342,342,342,342,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,1182,1182,57,4,53,1,53,53,53,1,2.77555756156289e-17,0.00106330368194207,0.00192397331634453,18,0.364299076283051,21.9579445769831,0.109756097560976,0.10644802668149,0,0
nominal-zero,zero-clock,16092024,20,0,6228252,9609321632,144389054,1605146277,4729786965,2604053620,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,171,171,171,171,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,1191,1191,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,9,0.364299076283051,21.9579445769831,0.1125,0.108258928571429,0,0
nominal-zero,affine-clock,16092024,20,1,6228252,9609321632,144389054,1605146277,4747180244,2604053620,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,171,171,171,171,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,1191,1191,57,57,0,1,0,0,0,1,2.77555756156289e-17,0.00261817439058065,0.0018307077666222,9,0.364299076283051,21.9579445769831,0.1125,0.108258928571429,0,0
iid20,zero-clock,16092024,20,0,6228252,91257803224,144868707,1573452628,4660365255,2574804225,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,27,27,1298,1298,0.041536,0.041536,513,513,413,413,100,100,3,6,12,0,5,1,0,3,6,12,0,5,1,0,1,72,1176,1176,52,52,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600463913,0,27,0.364299076283051,21.9579445769831,0.3375,0.362165178571429,0,0
iid20,affine-clock,16092024,20,1,6228252,91257803224,144868707,1573452628,4673201479,2574804225,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,27,27,1298,1298,0.041536,0.041536,513,513,413,413,100,100,3,6,12,0,5,1,0,3,6,12,0,5,1,0,1,72,1176,1176,52,52,0,1,0,0,0,1,2.77555756156289e-17,0.00265518148858046,0.0018307077666222,27,0.364299076283051,21.9579445769831,0.3375,0.362165178571429,0,0
prepare-blackout,zero-clock,16092024,20,0,6228252,9609148502,142539854,1440025856,4085238175,2420184023,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,0,1,16,16,544,544,0.017408,0.017408,304,304,296,296,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1,44,1088,1088,60,60,0,1,0,0,0,1,2.77555756156289e-17,0.00290011600464019,0,16,0.364299076283051,21.9579445769831,0.2,0.151785714285714,0,0
